s_p_number_address,s_p_port_address_Masked,s_p_equipment_number,s_p_location_address_Masked,o_p_number_address,o_p_number_type_of_number,call_type,start_time_stamp,service_code,duration_volume,xfile_charge_amount,in_account_before_call_amount,in_account_after_call_amount,package_id,purchasment_flag,xfile_ind,actual_volume,bd_ingestion_timestamp,usage_counter_01_id,usage_counter_01_before,usage_counter_01_delta,usage_counter_02_id,usage_counter_02_before,usage_counter_02_delta,usage_counter_03_id,usage_counter_03_before,usage_counter_03_delta,usage_counter_04_id,usage_counter_04_before,usage_counter_04_delta,usage_counter_05_id,usage_counter_05_before,usage_counter_05_delta,usage_accum_id_01,usage_accum_before_01,usage_accum_delta_01,usage_accum_id_02,usage_accum_before_02,usage_accum_delta_02,usage_accum_id_03,usage_accum_before_03,usage_accum_delta_03,usage_accum_id_04,usage_accum_before_04,usage_accum_delta_04,usage_accum_id_05,usage_accum_before_05,usage_accum_delta_05,usage_dedicated_01_id,usage_dedicated_01_volume,usage_dedicated_01_before,usage_dedicated_01_delta,usage_dedicated_01_unit,usage_dedicated_02_id,usage_dedicated_02_volume,usage_dedicated_02_before,usage_dedicated_02_delta,usage_dedicated_02_unit,usage_dedicated_03_id,usage_dedicated_03_volume,usage_dedicated_03_before,usage_dedicated_03_delta,usage_dedicated_03_unit,usage_dedicated_04_id,usage_dedicated_04_volume,usage_dedicated_04_before,usage_dedicated_04_delta,usage_dedicated_04_unit,usage_dedicated_05_id,usage_dedicated_05_volume,usage_dedicated_05_before,usage_dedicated_05_delta,usage_dedicated_05_unit,usage_dedicated_06_id,usage_dedicated_06_volume,usage_dedicated_06_before,usage_dedicated_06_delta,usage_dedicated_06_unit,usage_dedicated_07_id,usage_dedicated_07_volume,usage_dedicated_07_before,usage_dedicated_07_delta,usage_dedicated_07_unit,usage_dedicated_08_id,usage_dedicated_08_volume,usage_dedicated_08_before,usage_dedicated_08_delta,usage_dedicated_08_unit,usage_dedicated_09_id,usage_dedicated_09_volume,usage_dedicated_09_before,usage_dedicated_09_delta,usage_dedicated_09_unit,usage_dedicated_10_id,usage_dedicated_10_volume,usage_dedicated_10_before,usage_dedicated_10_delta,usage_dedicated_10_unit,content_category,content_description,content_product_category,content_sub_category,partition_transaction_date
/G+KCURIm0S20VgnABOL9Q==,P3,CI1vMGwqRJxE3N50grdAGg==,Loc9,SL/oJWGVIATla7tY7s1ptw==,1,1,2.02107E+13,1,94,0.4,0,0,NULL,NULL,NULL,NULL,7/18/2021 4:24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,120,4.212,0.4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/17/2021
/G+KCURIm0S20VgnABOL9Q==,P3,CI1vMGwqRJxE3N50grdAGg==,Loc3,JYwvB1yIrncYYu0vpZ0s7g==,1,2,2.02107E+13,1,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/10/2021 3:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/9/2021
foQv8xTsE7ZIv6Fj1MP+yg==,P2,pmQwiBXgQHDCrEHonDp75Q==,Loc367,+W/H+gxLhbBmX6YZunKIfg==,1,1,2.02107E+13,1,44,0,25.48,25.48,NULL,NULL,NULL,NULL,7/24/2021 3:51,6171,3360,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/23/2021
1E/lRM+T4lTB/971N/fB4w==,P1,2oqWMjHf0V26RjkUrp87Gw==,Loc159,HhAQiG9IXMp354AQffFmbQ==,1,1,2.02107E+13,1,35,0.2,0,0,NULL,NULL,NULL,NULL,7/13/2021 3:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,60,20.368,0.2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/12/2021
foQv8xTsE7ZIv6Fj1MP+yg==,P2,JO7k/SBBDt9WKegbYBvF1z2BTTdRfSNSs32oOr5QED4=,Loc2,internet.vodafone.net,NULL,12,2.02107E+13,141,0,NULL,NULL,NULL,6172,0,NULL,10240,7/15/2021 4:03,317,NULL,10240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/14/2021
Qnig2waEGtW6FmPUq8bE1w==,P5,fA06SjPQZdubPot5GrK7yz2BTTdRfSNSs32oOr5QED4=,Loc14,internet.vodafone.net,1,12,2.02107E+13,141,16684,0,7.538,7.538,6023,0,H,150554432,7/5/2021 4:15,6023,1945600,150630400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/3/2021
/G+KCURIm0S20VgnABOL9Q==,P3,CI1vMGwqRJxE3N50grdAGg==,Loc72,JYwvB1yIrncYYu0vpZ0s7g==,1,2,2.02107E+13,1,266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/8/2021 3:48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/7/2021
mNhndwGP5ywX5Z78rRkmzg==,P4,b/vXphh8PzTrOSx+rwSvTA==,Loc29,zjAwSQYQy5XB9XOCq9w8UA==,1,2,2.02107E+13,1,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/10/2021 3:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/9/2021
foQv8xTsE7ZIv6Fj1MP+yg==,P2,JO7k/SBBDt9WKegbYBvF1z2BTTdRfSNSs32oOr5QED4=,Loc368,internet.vodafone.net,NULL,12,2.02107E+13,141,10770,NULL,NULL,NULL,6172,0,NULL,3573760,7/3/2021 3:39,317,8500469760,3573760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/2/2021
1E/lRM+T4lTB/971N/fB4w==,P1,2oqWMjHf0V26RjkUrp87Gw==,Loc195,4qMKdLHNox4S3iMC1uzDAg==,1,2,2.02107E+13,1,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/13/2021 3:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/12/2021
mNhndwGP5ywX5Z78rRkmzg==,P4,b/vXphh8PzTrOSx+rwSvTA==,Loc92,8bnQZk7TNIyAKwspnBOBLg==,1,2,2.02107E+13,1,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/17/2021 3:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/16/2021
Qnig2waEGtW6FmPUq8bE1w==,P5,Tg98ED0OKSyfcZymJlsEbQ==,Loc191,800,0,1,2.02107E+13,1,163,0,32.658,32.658,NULL,NULL,NULL,NULL,7/22/2021 4:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/21/2021
mNhndwGP5ywX5Z78rRkmzg==,P4,u0RK1aFILunpbWdSBcboLz2BTTdRfSNSs32oOr5QED4=,Loc29,internet.vodafone.net,1,12,2.02107E+13,141,0,0.215,0.006,0.006,8777,0,H,1040749,7/30/2021 7:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,1126400,15.636,0.215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/29/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc9,internet.vodafone.net,1,12,2.02107E+13,141,0,0.02,0,0,8536,0,H,17789,7/11/2021 3:57,233,448102400,102400,668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,102400,73.998,0.02,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/10/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc25,internet.vodafone.net,1,12,2.02107E+13,141,0,0,0,0,10001,0,H,16175,7/11/2021 3:57,10001,113664000,102400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/10/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc9,internet.vodafone.net,1,12,2.02107E+13,141,0,0.215,0,0,8536,0,H,2179638,7/11/2021 3:57,10016,NULL,2252800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2252800,73.978,0.215,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/10/2021
yLM/ku394jS3XsvJ3HsFvA==,P8,KFl0vm3erquDlJVlDw5HDg==,Loc37,ZA5/ysD4q/LGx77d5malbw==,1,2,2.02107E+13,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/13/2021 3:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/12/2021
1E/lRM+T4lTB/971N/fB4w==,P1,2oqWMjHf0V26RjkUrp87Gw==,Loc45,FYZzCyha3f/eWJ1OPkywow==,1,2,2.02107E+13,1,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/7/2021 3:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/6/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc9,internet.vodafone.net,1,12,2.02107E+13,141,0,0,0,0,10001,0,H,38280,7/5/2021 4:15,10001,68505600,102400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/4/2021
foQv8xTsE7ZIv6Fj1MP+yg==,P2,JO7k/SBBDt9WKegbYBvF1z2BTTdRfSNSs32oOr5QED4=,Loc2,internet.vodafone.net,NULL,12,2.02107E+13,141,0,NULL,NULL,NULL,6172,0,NULL,30720,7/20/2021 4:54,317,3646781440,30720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/19/2021
mNhndwGP5ywX5Z78rRkmzg==,P4,b/vXphh8PzTrOSx+rwSvTA==,Loc34,NOAiadCL7PIWSrztE7PN4g==,1,2,2.02107E+13,1,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/6/2021 7:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/5/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc9,internet.vodafone.net,1,12,2.02107E+13,141,0,1.68,0,0,8536,0,H,17535001,7/5/2021 4:15,10016,NULL,17612800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,17612800,124.14,1.68,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/4/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc9,internet.vodafone.net,1,12,2.02107E+13,141,0,0.098,0,0,8536,0,H,501371,7/5/2021 4:15,233,354713600,512000,668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,512000,124.238,0.098,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/4/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc3,internet.vodafone.net,1,12,2.02107E+13,141,0,0.039,0.32,0.32,8536,0,H,181955,7/22/2021 4:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,204800,75.502,0.039,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/21/2021
/G+KCURIm0S20VgnABOL9Q==,P3,uSJ1Nb0hJ03M1tfLE4/RkT2BTTdRfSNSs32oOr5QED4=,Loc3,internet.vodafone.net,1,12,2.02107E+13,141,0,0,0.32,0.32,10001,0,H,2059022,7/22/2021 4:01,10001,11878400,2150400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/21/2021
IaeDjuODU21rvFA355yU9A==,P7,FExIyyTz5Mn8b6fe/QnTbw==,Loc221,C2ZuRn/qW6kE/T4EYWK0dw==,1,2,2.02107E+13,1,293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/24/2021 3:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/23/2021
mNhndwGP5ywX5Z78rRkmzg==,P4,b/vXphh8PzTrOSx+rwSvTA==,Loc15,NOAiadCL7PIWSrztE7PN4g==,1,2,2.02107E+13,1,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/16/2021 4:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/15/2021
